N,P,K,temperature,humidity,ph,rainfall,label
2,48,47,8.352057691007428,78.14432449941864,4.384186412929467,29.61300791999891,groundnut
126,33,158,10.704424765562333,82.34252949392942,7.665360896250227,295.11797616391965,groundnut
40,63,94,27.283762222212037,78.30593462977451,8.855604738365244,262.241813735984,rice
105,75,82,38.76038299467452,51.93599011245669,7.302392030345821,182.29904754952557,maize
13,96,203,8.17584077672907,77.09147731876342,4.833746322977328,51.16278557197862,groundnut
11,13,165,41.71980696504852,67.75230375168829,3.8204825794972916,80.276376521108,wheat
86,131,30,11.826026416539289,87.44540469551563,7.1907594953018705,98.24184768779767,groundnut
11,138,125,38.31140701009615,83.01154411901386,3.7843914675869836,87.48888661301108,wheat
24,135,49,25.382771539386084,17.55819689218435,7.176332311650542,159.3056029269648,maize
44,25,67,31.73686594203838,46.58428976860405,4.853479664966571,284.4769036748014,rice
121,68,199,26.384587440098567,16.985589087814933,8.927936374452978,144.36832373498694,cotton
54,94,184,25.173736106456765,22.77844352988442,6.350556010924171,205.23807908855355,rice
99,40,72,38.056379421118095,65.72132209231057,4.843630599858174,212.80329767407048,rice
135,66,158,35.21190966444139,89.14867661995379,8.61887189935155,264.04260307125514,rice
118,80,6,25.40248051482815,24.304929248996984,5.02421239068505,29.469960520025392,wheat
52,17,146,12.018893458258217,52.79367872214751,5.339594459149253,133.21241661731182,groundnut
31,15,112,12.154506535318692,92.33558581335416,8.505667394332734,239.7258319441078,groundnut
50,58,34,36.85542058588672,84.02988459575654,5.352752178803575,248.16276419032494,rice
43,20,53,27.058062368511205,58.69143909606997,5.960982615383824,279.6531322487231,rice
81,12,144,25.337209047897055,80.35514378227947,5.5859940245532,216.78242074904065,rice
36,108,48,32.500406288985744,58.95166456783018,4.198401906982255,88.64310490932819,wheat
95,63,165,38.91829700291337,27.595941006324992,3.733374873480957,161.5864080636259,maize
55,61,17,30.639433198878987,24.727305737064402,7.847244044365888,29.05668061729132,wheat
104,44,82,35.46252448447325,30.199667957768,7.370822743614324,201.1399355075091,rice
58,134,130,35.549738868210454,44.17930016704844,5.1941964053123435,175.20265922245187,maize
130,98,102,20.825412156546527,94.0255170199656,5.273594749909271,206.71415861316206,maize
34,142,30,17.866995043075846,82.77234357420971,9.170034698052088,280.4393549485267,groundnut
92,48,153,36.84190641830571,51.220934265463306,9.426026763400953,212.43745128172083,rice
96,143,160,21.578436504232766,56.404597041731364,6.340609419402162,109.72598050493315,sugarcane
134,84,52,40.52009623481739,36.84241335931168,8.314710472888962,75.64626588364389,wheat
75,85,172,10.508865082284306,74.57435425660319,7.920115255216192,259.2981379092233,groundnut
48,6,70,10.095830434712227,83.03784774573528,5.283906257072282,74.41300011665297,groundnut
93,144,91,41.3721497636507,34.54580382741158,3.8513762631228703,65.2506825667019,wheat
23,119,83,31.344376910531654,17.596659645636024,4.35533754280964,77.85138259067323,wheat
36,94,27,21.665576832139962,67.65444911201546,8.52976470200458,162.4754374765419,maize
3,27,85,35.18217493338258,62.37604224563723,7.887282919977687,54.772484084647914,wheat
107,66,52,32.20376515977108,48.58327933248337,7.486009066773667,282.6731325670766,rice
125,117,128,27.123237685505465,69.37487899249606,4.28389299017989,290.5510380272251,rice
19,132,134,11.559440335855449,61.35274362672235,7.339584124703149,292.6645189192397,groundnut
49,66,88,37.238465142539056,35.550015587100575,8.132913988958693,30.954945349521545,wheat
95,42,24,39.17683486450249,48.20469190355412,8.663610499161743,284.9353074144089,rice
104,65,191,14.198072787895368,50.81776699826278,3.5793876751617093,299.27618113287906,groundnut
116,133,50,38.618419471174406,89.70132752489847,7.6068506112708665,283.8801506167364,rice
97,126,135,39.60250319659632,96.63775725509052,3.6145859336192263,207.8628936135577,rice
65,114,187,27.779430042386576,90.79811716609875,7.741237073260631,216.34444267438025,rice
78,17,16,31.622445304016733,75.84931006847025,7.313728188392028,54.230823164565344,wheat
5,104,44,21.76054352052169,64.30937509010067,4.390087177513835,264.80318158098953,maize
38,139,70,18.144499310333575,73.27650065007214,8.096730508070781,36.69908369605602,wheat
114,26,104,33.99139329025921,94.76339298301126,3.910085709138147,108.96455305293914,cotton
124,78,82,39.027505364569095,35.49989122924953,8.4583926424678,297.52246064149233,rice
11,136,20,31.546791906406913,60.020363659912825,5.071575469089374,138.25180614883868,sugarcane
130,27,87,26.417261983275772,73.30628963403508,7.633111173803989,56.72374271027244,wheat
17,123,166,13.721291606390176,72.41524211388762,9.042136046131223,291.40250537374243,groundnut
39,74,48,9.924513653773454,35.69599052360793,5.538962148040694,295.5591011716861,groundnut
20,88,138,24.04490444888287,64.45891135551867,6.5173644676425155,72.37195186684002,wheat
98,105,196,9.776584293107167,82.44853024813345,6.278708203702703,262.1450664472478,groundnut
25,88,104,28.496046748660103,54.856792284320974,4.445668094377209,129.31853133428967,sugarcane
7,32,26,21.778250887439768,82.2236345960912,7.04187206294457,126.78317005628006,groundnut
99,140,22,35.2588083085509,44.94990340689171,7.958011511125688,93.55533693113246,wheat
86,5,16,19.003345886102604,94.73337093608326,9.001248973542914,32.51887687537102,wheat
41,67,184,29.347377234827555,59.91784588292269,8.604815609897077,95.04251543186258,wheat
13,26,127,27.35660678318362,65.25152376816483,6.56011627836819,35.05753349325457,wheat
77,74,121,8.169647318800681,16.697094917194605,7.814102927071609,278.82417298078974,groundnut
1,129,55,10.606018337515172,28.643145793059105,8.304700480243357,205.28178826996398,groundnut
118,100,75,18.45325564949674,68.43231372050985,6.460932282430093,268.2543420045896,groundnut
36,83,52,39.76046291674754,50.10885197327533,4.192565364225606,220.84139081175977,rice
68,9,23,13.292538376392027,57.70208597940302,6.127584583084225,56.76032390313899,groundnut
40,64,10,33.5921958965795,19.41554115109824,8.55486822920939,283.36283028588343,rice
61,124,88,43.041196381482344,85.73563050329305,7.07984843236241,271.9700550171748,rice
59,50,159,36.46043189688159,81.46748179747468,7.846750262056034,117.46130181228999,groundnut
124,138,57,16.746033020733584,29.94044191207906,4.611608132915525,51.22933529846942,wheat
110,60,111,40.70114937487094,68.55232472413462,9.286026609266035,217.16333022088466,rice
13,114,105,11.351857634302043,84.37510820226737,5.924483176959857,223.9411647662823,groundnut
83,108,52,24.853109907346486,69.1134557317416,7.4218131363063735,271.11213255539803,maize
129,81,139,39.951508678150894,40.694236195442656,3.6132335275436316,34.74361264630238,wheat
69,6,191,31.085565533247312,70.42555894112238,4.263915573531748,59.67707464766412,wheat
122,12,73,22.89120433019716,32.09971030075626,8.192205619309513,187.50966200617106,maize
88,79,15,18.541263202538076,41.3699297660302,9.307816673121529,193.3568342436231,groundnut
27,129,147,21.5035785914606,34.64599016721736,5.420332130332869,29.41070544820176,wheat
65,42,196,26.321904116334302,61.89555880555776,3.723084409647589,131.14097429726434,groundnut
4,31,135,19.485581475421064,23.30749162183718,5.665199611880825,183.56528475729374,groundnut
44,24,126,42.88284303496279,94.26469270995713,3.6048087816740155,226.61517328248547,rice
46,144,73,41.59079551038123,42.68206241500654,4.654238553574815,108.522193697932,sugarcane
30,47,27,39.34417285571554,32.831430931098915,8.01483209032243,155.4929780461156,maize
138,35,185,23.185874078815523,56.703283969757486,9.122530388638976,247.9353642473626,maize
9,95,41,32.88686369606824,37.82181238710558,4.02469450621332,287.09061789136734,rice
117,65,13,40.501855053294726,60.00175142890741,6.847404672863055,84.48810910915674,wheat
13,113,19,38.61546155644141,43.97178688125935,5.023285076744192,90.85181762957095,wheat
79,95,135,22.915772504727478,25.35774572613751,4.334354754763577,283.1490924814851,maize
92,99,97,12.045897775601386,36.86699081434453,4.813881379349345,130.8551222135514,groundnut
9,17,202,10.72269309804378,51.705826666691166,6.966578404986245,221.13753086580795,groundnut
75,117,21,28.774305628125294,16.605217477247805,3.8908070086637663,191.43426404436534,maize
93,39,158,31.13460566759354,80.27525732326953,6.1053115770105055,99.96455034233577,wheat
104,52,153,38.59433376549286,67.47691255477577,4.311367105730984,202.99742214824698,rice
0,39,76,18.530540732277117,65.71692622593847,5.136062314366889,203.55845226795253,groundnut
132,90,153,14.02893765980153,60.96029414191787,4.644525978459583,185.88409191454136,groundnut
19,118,125,21.64420999441518,64.76693281995588,8.797852998985384,47.90503095786361,wheat
7,104,15,20.728704450761903,94.38006793282096,7.748067985227737,298.6481102647306,maize
0,103,170,12.76888234464277,14.736952129723699,8.710775473684823,132.11660912783168,groundnut
56,7,76,32.20217549047348,18.110775030566437,5.800777007286155,198.71027591115688,maize
63,89,110,26.312909866257534,30.468433254049,5.380480189122021,268.01327435153337,rice
117,129,129,33.960419220131584,28.38791867941091,5.783523169386602,138.5207767575542,cotton
27,142,39,20.69688032611045,29.58272351434971,3.611289174346445,236.6990159055536,maize
120,87,123,19.72527961679728,71.78717418298392,7.848225650891349,292.11083891023367,groundnut
106,29,18,25.012730709578804,53.51556389031422,5.59863474137047,120.50173287085352,cotton
48,72,18,39.58666443422529,99.29298353678361,5.37994282146075,133.4754796651663,sugarcane
119,65,14,9.450127042423292,33.51218867305326,7.088846392223197,273.5612965190392,groundnut
43,33,144,36.97398142267299,40.73138868836454,6.117499470258899,64.70000298825124,wheat
55,131,42,21.283554055679232,98.64470164494182,9.38506020934339,28.00655474064385,wheat
110,23,112,38.7662849283852,85.53120010899323,5.6375182573928075,274.48892135775134,rice
133,78,123,36.879308318090835,54.40273297835382,7.18337505324748,250.04564075292248,rice
107,65,38,20.55540490625918,61.69533215695512,5.369906603657911,292.32324911437297,maize
113,24,173,32.97955527157818,86.51330117614428,9.44356988126394,36.30657915898991,wheat
77,52,14,13.746779243843845,55.364301159984215,6.170666208320769,63.72965252347643,groundnut
129,91,126,40.26613587789637,31.71804022805925,7.3047728652008175,49.48751654514648,wheat
36,143,149,22.56167832026874,85.24623031567715,4.260330025716062,211.35651704223858,maize
19,114,149,24.402522152787206,60.24843424970533,7.898145289181949,189.6828206492001,maize
25,32,199,33.407325837331456,27.16166335608863,5.115260347253733,120.6138558284327,groundnut
28,63,194,37.550248521374634,57.480381481858196,6.191679516978032,36.078574232628604,wheat
0,137,119,16.508338759815544,49.53549073132986,8.798798373964747,199.10535553303146,groundnut
118,55,5,31.808605035571837,89.40845774183119,9.323315089310608,179.63373583221585,maize
34,16,16,22.111929580009345,24.840767097020493,6.047432611042142,51.612899096972406,wheat
58,54,107,21.273305264142607,89.26804318253019,8.508816007726999,274.49471725263993,maize
68,136,8,32.84092966186357,58.05014744568448,3.8200939672991643,75.70591870815736,wheat
11,117,174,21.938597869613638,48.77534097837869,8.585444178741575,228.1825626002798,maize
19,18,145,20.459906005918675,27.92917785865287,7.277061932915898,267.8212415120255,maize
42,36,102,38.09198269254473,74.27034478692642,6.432237010349612,182.25299739423838,maize
125,143,110,11.645940457916229,93.70537698346348,8.839782230823486,89.11769348351037,groundnut
49,59,89,32.33213442188759,46.282452435341504,8.572023335038484,106.58958493503958,sugarcane
28,124,125,16.954114176462486,34.776310057691674,5.2816705757214315,268.00930944127305,groundnut
38,79,136,8.55793670574285,61.7185548619275,8.248930294068545,103.5120037854157,groundnut
37,25,86,14.003513679416912,82.47199156531285,4.096945601974236,228.9333353288452,groundnut
83,137,201,29.839815071931238,14.324021731345843,8.43658361280422,297.24625943151347,rice
127,91,23,33.528578893493744,68.29845953000691,7.5527337081395025,299.9486814215498,rice
125,63,134,8.758080208027522,65.30037606008226,4.027197985591656,169.3743295154128,groundnut
44,93,16,9.311315958861925,41.361087979157766,7.5984810408448125,251.4356231001074,groundnut
51,87,85,40.49151613434631,52.822378310027446,6.983115660058221,297.2699630179359,rice
79,69,78,10.639009452093914,35.2388372779166,7.067300606870269,124.90840915575502,groundnut
123,68,102,40.190557710196565,81.93017346385848,5.2451836107781915,90.67468381968564,wheat
118,75,10,16.213972895032608,68.57000426948525,5.098983200077072,51.98533963581129,wheat
7,8,140,34.64064080569566,59.813199495352734,8.07521067232412,59.45189866047531,wheat
84,108,129,19.150396962056433,47.75725306393314,5.040880886103435,258.9957818137857,groundnut
128,97,55,38.915072921930616,39.05905719778296,6.177573510859392,184.84246528598072,maize
7,116,15,33.21637515527688,84.7553377997351,7.668733991592708,264.638569109896,rice
95,123,195,22.465284509661025,52.82105965728693,3.977697507964627,241.04742492900715,maize
101,63,189,10.746888350266865,57.124478106383854,7.0672902956699435,208.64849641344497,groundnut
4,47,131,34.37720661934905,58.791270826503784,7.036258235888703,190.607413733921,maize
85,16,144,30.207851214746537,52.559556447115575,7.605372265328153,33.534893169866024,wheat
33,44,77,8.104821842016396,36.023604656504446,5.7195685718339515,264.2370548808938,groundnut
54,122,6,8.339114815008031,24.349277860902475,6.193878644383038,136.99577727032,groundnut
118,24,12,37.116547034936985,22.4742049764257,5.479815883668162,176.74031997998975,maize
113,135,143,17.338390596866738,79.14177700729923,8.349009483132654,26.1469805255658,wheat
25,94,128,30.900812038210365,33.223392717929976,4.283664560216795,282.10058052158035,rice
135,98,57,24.35171911154891,18.787862086041898,9.277723721451979,272.7673291057604,maize
46,17,14,39.08348052278362,82.5864969758462,7.309016935875304,172.11784837706958,maize
112,70,116,41.01060007168959,27.24930214601573,8.821440346353056,181.6472572871401,maize
75,41,12,43.885077656438746,67.76256388906845,6.057388749588585,217.40481947297684,rice
71,70,40,13.532628889060886,43.123321344516235,5.49367442235198,94.11457100212202,groundnut
88,40,110,39.06670567311711,24.877302075452615,8.9043548607439,82.13637435972473,wheat
45,30,18,17.576769562236862,49.64536421587495,4.0932381732578165,208.72642504845717,groundnut
32,79,186,29.26937149623828,15.273562057405762,4.202643389031667,49.23828492449429,wheat
0,112,90,26.20782201929159,86.3298684960802,5.296080658908064,147.1373613225466,sugarcane
30,47,153,8.647572736605955,58.160824675399724,9.258649890597912,157.97291871974522,groundnut
52,12,54,41.579766076619414,25.967760938084716,7.298411659190642,126.77435353624703,groundnut
47,33,171,10.819773985371864,34.38030738145268,6.82516217969239,71.87508919536572,groundnut
68,44,24,32.77588109867849,52.525866523913294,7.732138018132524,119.48855401109931,groundnut
104,132,91,36.26024610349744,30.242766922137186,6.004847336468997,114.51603099692599,cotton
